CALLE;NUMERO;M2;DOLARES;U_S_M2;PISO;AMBIENTES;DORMITORIO;ANTIGUEDAD;A_ESTRENAR;FRENTE_Y_CONTRA;EDIFICACION;BAUL;COCHERA;BANIOS;LAVADERO;DEPENDENCIA;TERRAZA;OBS1;FUENTE;DIRECCION;NOMB_CA_CO;AV_SCORE;AV_SIDE;BARRIOS;COMUNA;AREA;ZONA
        SANABRIA;4700;60;98900;1648,3;8;3;2;35;;CONTRAFRENTE;;;;1;SI;;;;ARGENPROP.COM/VILLADEVOTO;4700 SANABRIA;SANABRIA;100;L;VILLA DEVOTO;11;6.403.818.336;3
        CORDOBA;300;46;100000;2173,9;;2;1;;60;FRENTE;;;;0;;;;;ZONAPROP.COM_RETIRO;300 CORDOBA;AV. CORDOBA;100;L;RETIRO;1;4.547.765.746;1
        RODRIGUEZ PEÑA;1400;91;320000;3516,5;4;3;3;45;;CONTRAFRENTE;;SI;SI;1;SI;SI;;;ARGENPROP.COM/BARRIONORTE;1400 RODRIGUEZ PEÑA;RODRIGUEZ PEÑA;90;L;RECOLETA;2;6.146.826.409;2
        GORRITI;5200;68;170000;2500;1;1;1;15;;FRENTE;;;SI;1;;;BALCON;;ARGENPROP.COM/PALERMO;5200 GORRITI;GORRITI;100;L;PALERMO;14;15.773.573.191;2
        LORETO, VIRREY;1700;436;1500000;3440,4;;5;4;35;;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BELGRANO;1700 LORETO, VIRREY;VIRREY LORETO;95;L;BELGRANO;13;7.929.988.805;2
        HERNANDEZ, JOSE;2200;154;328000;2129,9;;5;3;;;FRENTE;;SI;;3;SI;SI;TERRAZA;;ZONAPROP/BELGRANO;2200 HERNANDEZ, JOSE;JOSE HERNANDEZ;95;L;BELGRANO;13;7.929.988.805;2
        GUTIERREZ, JUAN MARIA;2700;62;173000;2790,3;7;3;2;50;;CONTRAFRENTE;;;;2;SI;;TERRAZA;;ARGENPROP.COM/BARRIONORTE;2700 GUTIERREZ, JUAN MARIA;JUAN MARIA GUTIERREZ;96;L;RECOLETA;2;6.146.826.409;2
        CALLAO;500;81;164000;2024,7;;2;1;;;;;;;0;SI;;;;ZONAPROP.COM_TRIBUNALES;500 CALLAO;AV. CALLAO;100;L;SAN NICOLAS;1;2.288.975.233;1
        URDANETA;100;57;83000;1456,1;;3;2;;;FRENTE;;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_LINIERS;100 URDANETA;URDANETA;100;L;LINIERS;9;4.374.207.539;3
        CALLAO;600;44;130000;2954,5;;0;0;5;;CONTRAFRENTE;;;SI;0;SI;SI;BALCON;;ZONAPROP.COM_SAN CRISTOBAL;600 CALLAO;AV. CALLAO;100;L;BALVANERA;3;4.341.063.997;3
        PACHECO;2900;46;93000;2021,7;5;2;1;;A ESTRENAR;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;2900 PACHECO;PACHECO;100;L;VILLA URQUIZA;12;5.448.470.069;3
        MORENO;2200;37;85000;2297,3;6;0;0;6;A ESTRENAR;FRENTE;;;SI;1;;;TERRAZA;;ARGENPROP.COM/BALVANERA;2200 MORENO;MORENO;100;L;BALVANERA;3;4.341.063.997;3
        CHARCAS;4200;77;179500;2331,2;3;2;2;35;;FRENTE;;SI;;2;SI;;BALCON;;ARGENPROP.COM/PALERMO;4200 CHARCAS;CHARCAS;100;L;PALERMO;14;15.773.573.191;2
        CHORROARIN;600;60;59900;998,3;PB;1;1;;;;PENT HOUSE;;;1;;;PATIO;;ARGENPROP.COM/AGRONOMIA;600 CHORROARIN;AV. CHORROARIN;100;L;PATERNAL;15;2.229.856.457;3
        CONCORDIA;1300;43;84500;1965,1;;2;1;;15;;;;;0;;;;;ZONAPROP.COM_VILLA SANTA RITA;1300 CONCORDIA;CONCORDIA;100;L;VILLA SANTA RITA;11;2.153.947.048;3
        HUMAHUACA;3400;47;107000;2276,6;1;1;1;;A ESTRENAR;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;3400 HUMAHUACA;HUMAHUACA;100;L;BALVANERA;3;4.341.063.997;3
        CALLAO;1200;126;250000;1984,1;11;2;2;35;;FRENTE;;;SI;0;;;;;ARGENPROP.COM/BARRIONORTE;1200 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        GARCIA, MARTIN;400;41;75000;1829,3;;3;2;;;;;;;0;;;;;INMUEBLESCLARIN.COM/BARRACAS;400 GARCIA, MARTIN;AV. MARTIN GARCIA;95;L;SAN TELMO;1;1.233.152,82;4
        CALLAO;1200;248;545000;2197,6;;5;4;60;;FRENTE;;;SI;4;;;BALCON;;ARGENPROP.COM/BARRIONORTE;1200 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        LACROZE, FEDERICO;3000;38;100000;2631,6;;1;1;2;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/COLEGIALES;3000 LACROZE, FEDERICO;AV. FEDERICO LACROZE;96;L;COLEGIALES;13;2.288.708.124;2
        CALLAO;1300;135;380000;2814,8;;3;3;;;FRENTE;;;;3;;;TERRAZA;;ARGENPROP.COM/BARRIONORTE;1300 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        CALLAO;1300;161;500000;3105,6;11;3;3;35;;FRENTE;;;SI;2;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;1300 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        CALLAO;1300;189;520000;2751,3;2;3;3;;;;;;;2;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;1300 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        CATAMARCA;500;42;84900;2021,4;;1;1;;;CONTRAFRENTE;;;;1;;;;;ARGENPROP.COM/BALVANERA;500 CATAMARCA;CATAMARCA;100;L;BALVANERA;3;4.341.063.997;3
        LAS HERAS, GRAL.;1900;188;394000;2095,7;PB;7;7;;;;SEMIPISO;;;0;;;;;ARGENPROP.COM/BARRIONORTE;1900 LAS HERAS, GRAL.;AV. GRAL. LAS HERAS;91;L;RECOLETA;2;6.146.826.409;2
        CALLAO;1300;219;720000;3287,7;2;4;3;;;FRENTE;;;;0;SI;SI;;;BUSCAINMUEBLE/BARRIO NORTE;1300 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        MARTINEZ CASTRO;1300;45;75000;1666,7;1;2;1;20;;FRENTE;;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_MATADEROS;1300 MARTINEZ CASTRO;MARTINEZ CASTRO;100;L;PARQUE AVELLANEDA;9;5.034.992.076;4
        REGIMIENTO DE PATRICIOS;100;62;126113;2034,1;1;3;2;;A ESTRENAR;FRENTE;;;SI;1;;;TERRAZA;;BUSCAINMUEBLE/BARRACAS;100 REGIMIENTO DE PATRICIOS;AV. REGIMIENTO DE PATRICIOS;100;L;BOCA;4;5.024.629.902;4
        MARTINEZ CASTRO;1200;60;110000;1833,3;;3;2;4;;CONTRAFRENTE;POR ESCALERA;;;0;SI;SI;;;ZONAPROP.COM_LINIERS;1200 MARTINEZ CASTRO;MARTINEZ CASTRO;100;L;PARQUE AVELLANEDA;9;5.034.992.076;4
        TRIUNVIRATO;3300;57;75000;1315,8;;1;1;;A ESTRENAR;CONTRAFRENTE;;;;1;;;PATIO;;ARGENPROP.COM/VILLAURQUIZA;3300 TRIUNVIRATO;AV. TRIUNVIRATO;100;L;VILLA ORTUZAR;15;1.853.740.362;3
        CALLAO;1400;230;590000;2565,2;4;4;3;25;;FRENTE;;SI;SI;3;SI;SI;;;INMUEBLESCLARIN.COM/BARIO NORTE;1400 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        PERON, JUAN DOMINGO, TTE.;1600;100;160000;1600;9;3;2;50;;FRENTE;;;;2;SI;;BALCON;;ARGENPROP.COM/BARRIONORTE;1600 PERON, JUAN DOMINGO, TTE.;TENIENTE GENERAL JUAN DOMINGO PERON;92;L;SAN NICOLAS;1;2.288.975.233;1
        PARAGUAY;4400;75;192000;2560;;3;3;26;;FRENTE;;;;2;SI;;BALCON;;ARGENPROP.COM/PALERMO;4400 PARAGUAY;PARAGUAY;100;L;PALERMO;14;15.773.573.191;2
        LAVALLEJA;2900;77;105000;1363,6;;0;0;;;;;;;0;SI;;;;INMUEBLESCLARIN.COM/ABASTO;2900 LAVALLEJA;LAVALLE;85;L;BALVANERA;3;4.341.063.997;3
        ESCALADA DE SAN MARTIN, R.;3600;91;114000;1252,7;;2;1;;;;TRIPLEX;;;0;SI;SI;TERRAZA;;ZONAPROP.COM_LINIERS;3600 ESCALADA DE SAN MARTIN, R.;REMEDIOS DE ESCALADA DE SAN MARTIN;94;L;VILLA SANTA RITA;11;2.153.947.048;3
        PUEYRREDON;1800;31;88000;2838,7;;0;0;;;FRENTE;;;;1;;;;;ARGENPROP.COM/BARRIONORTE;1800 PUEYRREDON;AV. PUEYRREDON;100;L;RECOLETA;2;6.146.826.409;2
        SANTA FE;3000;97;250000;2577,3;;3;2;40;;FRENTE;;SI;;3;SI;SI;TERRAZA;;ARGENPROP.COM/PALERMO;3000 SANTA FE;AV. SANTA FE;100;L;RECOLETA;2;6.146.826.409;2
        SANTA FE;3200;148;350000;2364,9;6;5;3;55;;CONTRAFRENTE;;SI;;3;SI;;BALCON;;ARGENPROP.COM/PALERMO;3200 SANTA FE;AV. SANTA FE;100;L;RECOLETA;2;6.146.826.409;2
        MONTES DE OCA, MANUEL;1000;167;260000;1556,9;;4;3;70;;FRENTE;;SI;SI;0;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BARRACAS;1000 MONTES DE OCA, MANUEL;AV. MANUEL A. MONTES DE OCA;96;L;BARRACAS;4;7.878.302.179;4
        CALLAO;1800;255;690000;2705,9;7;5;4;50;;FRENTE;;SI;SI;3;SI;SI;PATIO;;INMUEBLESCLARIN.COM/BARIO NORTE;1800 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        CALLAO;1900;125;355000;2840;;5;4;50;;FRENTE;;SI;;2;SI;;;;INMUEBLESCLARIN.COM/BARIO NORTE;1900 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        CALLAO;1900;127;350000;2755,9;3;3;3;60;;FRENTE;PISO;;;2;SI;SI;BALCON;;ARGENPROP.COM/BARRIONORTE;1900 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        JUNIN;1600;90;235000;2611,1;;2;1;;;;;;;0;SI;;;;INMUEBLESCLARIN.COM/BARIO NORTE;1600 JUNIN;JUNIN;100;L;RECOLETA;2;6.146.826.409;2
        LARRALDE, CRISOLOGO;4100;34;78000;2294,1;2;1;1;4;;CONTRAFRENTE;;;;1;SI;;TERRAZA;;BUSCAINMUEBLE/SAAVEDRA;4100 LARRALDE, CRISOLOGO;CRISOLOGO LARRALDE;96;L;SAAVEDRA;12;5.536.171.349;2
        CORRIENTES;6000;74;150000;2027;;4;3;30;;FRENTE;;;;0;;;;;ZONAPROP.COM_SAN TELMO;6000 CORRIENTES;AV. CORRIENTES;100;L;VILLA CRESPO;15;3.613.373.642;3
        CALLAO;2000;174;365000;2097,7;1;4;4;70;;FRENTE;;SI;;2;;SI;TERRAZA;;ARGENPROP.COM/BARRIONORTE;2000 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        LORETO, VIRREY;2400;34;87976;2587,5;;1;1;;;CONTRAFRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/PALERMO;2400 LORETO, VIRREY;VIRREY LORETO;95;L;BELGRANO;13;7.929.988.805;2
        CALLAO;2000;192;530000;2760,4;7;5;4;70;;FRENTE;;SI;SI;2;SI;SI;TERRAZA;;INMUEBLESCLARIN.COM/BARIO NORTE;2000 CALLAO;AV. CALLAO;100;L;RECOLETA;2;6.146.826.409;2
        ESPINOSA;2400;63;119000;1888,9;;3;2;;;FRENTE;;;;0;;;BALCON;;ZONAPROP.COM_PATERNAL;2400 ESPINOSA;ESPINOSA;100;L;PATERNAL;15;2.229.856.457;3
        PRINGLES;700;60;125000;2083,3;5;2;2;45;;FRENTE;;;;1;;;;;ARGENPROP.COM/ALMAGRO;700 PRINGLES;PRINGLES;100;L;ALMAGRO;5;4.051.222.618;3
        CALVO, CARLOS;300;56;98000;1750;;3;2;;;;;;;0;SI;;PATIO;;ZONAPROP.COM_SAN TELMO;300 CALVO, CARLOS;CARLOS CALVO;94;L;SAN TELMO;1;1.233.152,82;4
        VEDIA;1900;30;83000;2766,7;;2;1;;;FRENTE;;;;1;;;TERRAZA;;ZONAPROP/NUÑEZ;1900 VEDIA;VEDIA;37;;NUÑEZ;13;4.351.538.489;2
        LAVALLE;1500;65;76000;1169,2;;3;2;50;;;POR ESCALERA;;;0;;;;;ZONAPROP.COM_TRIBUNALES;1500 LAVALLE;LAVALLE;100;L;SAN NICOLAS;1;2.288.975.233;1
        QUESADA;2300;33;91000;2757,6;2;1;1;;A ESTRENAR;CONTRAFRENTE;;;;1;;;TERRAZA;;BUSCAINMUEBLE/NUÑEZ;2300 QUESADA;QUESADA;100;L;NUÑEZ;13;4.351.538.489;2
        COLOMBRES;100;40;66900;1672,5;3;2;1;;48;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;100 COLOMBRES;COLOMBRES;100;L;ALMAGRO;5;4.051.222.618;3
        CALVO, CARLOS;800;83;145000;1747;;4;3;70;;CONTRAFRENTE;;;;0;SI;;;;ZONAPROP.COM_SAN TELMO;800 CALVO, CARLOS;CARLOS CALVO;94;L;SAN TELMO;1;1.233.152,82;4
        LINIERS VIRREY;1200;92;140000;1521,7;;3;2;;A ESTRENAR;FRENTE;DUPLEX;;;1;;;TERRAZA;;ZONAPROP/BOEDO;1200 LINIERS VIRREY;VIRREY LINIERS;100;L;BOEDO;5;2.607.835.114;4
        CALVO, CARLOS;1200;60;95000;1583,3;;3;2;80;;LATERAL;TIPO CASA;;;0;SI;SI;;;ZONAPROP.COM_MONSERRAT;1200 CALVO, CARLOS;CARLOS CALVO;94;L;CONSTITUCION;1;2.102.671.125;4
        CALVO, CARLOS;1200;80;89000;1112,5;;3;2;75;;;;;;0;SI;SI;PATIO;;ZONAPROP.COM_MONSERRAT;1200 CALVO, CARLOS;CARLOS CALVO;94;L;CONSTITUCION;1;2.102.671.125;4
        CALVO, CARLOS;1300;60;104000;1733,3;;3;2;;A ESTRENAR;FRENTE;;;;0;;;BALCON TERRAZA;;ZONAPROP.COM_SAN TELMO;1300 CALVO, CARLOS;CARLOS CALVO;94;L;CONSTITUCION;1;2.102.671.125;4
        DE LOS INCAS;5000;72;155000;2152,8;2;3;2;;A ESTRENAR;CONTRAFRENTE;;;;2;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;5000 DE LOS INCAS;AV. DE LOS INCAS;100;L;PARQUE CHAS;15;1.384.889.921;3
        CALVO, CARLOS;1500;38;72000;1894,7;;1;0;6;;CONTRAFRENTE;;;;0;;;;;ZONAPROP.COM_MONSERRAT;1500 CALVO, CARLOS;CARLOS CALVO;94;L;CONSTITUCION;1;2.102.671.125;4
        FOURNIER;1000;42;106000;2523,8;;2;1;;;;;;;0;;;;;ZONAPROP.COM_PARQUE CHACABUCO;1000 FOURNIER;FOURNIER;100;R;NUEVA POMPEYA;4;4.969.107.186;4
        CORTINA;300;43;108000;2511,6;1;1;1;;A ESTRENAR;FRENTE;;;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLALURO;300 CORTINA;CORTINA;37;;VILLA LURO;10;2.566.739.336;3
        THAMES;2300;60;138000;2300;7;0;0;;A ESTRENAR;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/PALERMO;2300 THAMES;THAMES;100;L;PALERMO;14;15.773.573.191;2
        VEGA, NICETO, CNEL.;4700;55;190000;3454,5;;2;1;6;;;LOFT;;;2;SI;;TERRAZA;;ARGENPROP.COM/PALERMO;4700 VEGA, NICETO, CNEL.;CORONEL NICETO VEGA;89;L;PALERMO;14;15.773.573.191;2
        CALVO, CARLOS;1500;55;121800;2214,5;;2;1;100;;FRENTE;;;;2;;;TERRAZA;;ZONAPROP/CONSTITUCION;1500 CALVO, CARLOS;CARLOS CALVO;94;L;CONSTITUCION;1;2.102.671.125;4
        PACHECO DE MELO, JOSE ANDRES;2900;200;500000;2500;1;4;3;;A ESTRENAR;FRENTE;;;SI;4;SI;SI;TERRAZA;;BUSCAINMUEBLE/BARRIO NORTE;2900 PACHECO DE MELO, JOSE ANDRES;JOSE ANDRES PACHECO DE MELO;95;L;RECOLETA;2;6.146.826.409;2
        SARMIENTO;1800;51;87000;1705,9;;3;2;;;CONTRAFRENTE;;;;1;;;;;ZONAPROP/CONGRESO;1800 SARMIENTO;SARMIENTO;100;L;SAN NICOLAS;1;2.288.975.233;1
        JURAMENTO;5000;43;82000;1907;;1;0;;A ESTRENAR;CONTRAFRENTE;;;;1;;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;5000 JURAMENTO;JURAMENTO;100;L;VILLA URQUIZA;12;5.448.470.069;3
        SAN BLAS;1900;34;66500;1955,9;;1;0;;;FRENTE;;;;0;;;;;ZONAPROP.COM_PATERNAL;1900 SAN BLAS;SAN BLAS;100;L;VILLA GRAL. MITRE;11;2.162.702.276;3
        ROOSEVELT FRANKLIN D.;1800;33;96000;2909,1;;1;1;;;FRENTE;;;SI;1;;;;;ZONAPROP/BELGRANO;1800 ROOSEVELT FRANKLIN D.;FRANKLIN D. ROOSEVELT;96;L;BELGRANO;13;7.929.988.805;2
        YRIGOYEN, HIPOLITO;4200;85;129900;1528,2;6;3;3;50;;CONTRAFRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;4200 YRIGOYEN, HIPOLITO;AV. HIPOLITO YRIGOYEN;96;L;ALMAGRO;5;4.051.222.618;3
        SANCHEZ DE BUSTAMANTE;100;60;125000;2083,3;16;3;2;25;;CONTRAFRENTE;;;;0;;;TERRAZA;;INMUEBLESCLARIN.COM/ALMAGRO;100 SANCHEZ DE BUSTAMANTE;SANCHEZ DE BUSTAMANTE;100;L;ALMAGRO;5;4.051.222.618;3
        RIVADAVIA;3700;52;92000;1769,2;;1;1;65;;LATERAL;;;;1;;;;;ARGENPROP.COM/ALMAGRO;3700 RIVADAVIA;AV. RIVADAVIA;100;L;ALMAGRO;5;4.051.222.618;3
        CRAMER;100;48;138000;2875;;2;1;;;;;;;2;;;BALCON TERRAZA;;ARGENPROP.COM/PALERMO;100 CRAMER;CRAMER;100;L;PALERMO;14;15.773.573.191;2
        DEL SIGNO;4000;35;85000;2428,6;8;1;1;40;;LATERAL;;;;1;;;BALCON;;ARGENPROP.COM/BARRIONORTE;4000 DEL SIGNO;DEL SIGNO;37;;PALERMO;14;15.773.573.191;2
        MONROE;4900;61;150000;2459;;3;2;30;;CONTRAFRENTE;;SI;SI;0;SI;;TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;4900 MONROE;MONROE;100;L;VILLA URQUIZA;12;5.448.470.069;3
        QUITO;4300;75;120000;1600;;3;2;55;;FRENTE;;;;0;;;TERRAZA;;INMUEBLESCLARIN.COM/ALMAGRO;4300 QUITO;QUITO;100;L;ALMAGRO;5;4.051.222.618;3
        SARMIENTO;3300;53;140000;2641,5;11;2;2;;;CONTRAFRENTE;;;SI;1;;;BALCON;;ARGENPROP.COM/ALMAGRO;3300 SARMIENTO;SARMIENTO;100;L;BALVANERA;3;4.341.063.997;3
        NAZCA;3600;150;259000;1726,7;;3;3;4;;FRENTE;;;SI;4;;;;;ARGENPROP.COM/VILLADEVOTO;3600 NAZCA;NAZCA;100;L;AGRONOMIA;15;2.122.760,91;3
        DEL LIBERTADOR;7000;430;1950000;4534,9;;5;4;10;;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;ZONAPROP/NUÑEZ;7000 DEL LIBERTADOR;AV. DEL LIBERTADOR;100;L;NUÑEZ;13;4.351.538.489;2
        CALVO, CARLOS;2300;225;228000;1013,3;;4;3;96;;FRENTE;PETIT HOTEL;;;0;SI;;TERRAZA;RECIC;ZONAPROP.COM_SAN CRISTOBAL;2300 CALVO, CARLOS;CARLOS CALVO;94;L;SAN CRISTOBAL;3;2.043.952.644;4
        ENCINA, CARLOS;500;92;115000;1250;;2;1;3;;CONTRAFRENTE;;;;0;SI;SI;PATIO;;ZONAPROP.COM_LINIERS;500 ENCINA, CARLOS;CARLOS ENCINA;33;;LINIERS;9;4.374.207.539;3
        CONSTITUCION;3100;39;61000;1564,1;;2;1;;40;CONTRAFRENTE;;;;1;;;TERRAZA;;ZONAPROP/BOEDO;3100 CONSTITUCION;CONSTITUCION;100;L;SAN CRISTOBAL;3;2.043.952.644;4
        TINOGASTA;3000;130;280000;2153,8;;4;3;30;;FRENTE;;SI;SI;4;SI;SI;BALCON TERRAZA;;ZONAPROP.COM_VILLA DEL PARQUE;3000 TINOGASTA;TINOGASTA;100;L;VILLA DEL PARQUE;11;3.398.880.018;3
        CALVO, CARLOS;2654;50;89700;1794;;2;1;;A ESTRENAR;CONTRAFRENTE;;;SI;0;SI;;BALCON;;ZONAPROP.COM_SAN CRISTOBAL;2654 CALVO, CARLOS;CARLOS CALVO;94;L;SAN CRISTOBAL;3;2.043.952.644;4
        LYNCH MARTA;400;335;2500000;7462,7;;4;3;;A ESTRENAR;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;ZONAPROP/PUERTO MADERO;400 LYNCH MARTA;MARTA LYNCH;100;L;PUERTO MADERO;1;5.025.406.025;1
        GARAY, JUAN DE;400;57;108000;1894,7;;2;1;;;FRENTE;;;;0;;;;;ZONAPROP.COM_SAN TELMO;400 GARAY, JUAN DE;AV. JUAN DE GARAY;95;L;SAN TELMO;1;1.233.152,82;4
        PRINGLES;300;45;79900;1775,6;2;1;1;40;;CONTRAFRENTE;POR ESCALERA;;;1;;;BALCON;;ARGENPROP.COM/ALMAGRO;300 PRINGLES;PRINGLES;100;L;ALMAGRO;5;4.051.222.618;3
        LASCANO;5100;49;76000;1551;1;1;1;;;FRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/VILLALURO;5100 LASCANO;LASCANO;100;L;MONTE CASTRO;10;2.625.868.961;3
        SUIPACHA;1000;133;330000;2481,2;4;5;4;40;;FRENTE;;;;0;SI;SI;;;ZONAPROP.COM_RETIRO;1000 SUIPACHA;SUIPACHA;100;L;RETIRO;1;4.547.765.746;1
        CALVO, CARLOS;3000;84;220000;2619;;4;3;;;FRENTE;;SI;;2;SI;;;;ZONAPROP.COM_SAN CRISTOBAL;3000 CALVO, CARLOS;CARLOS CALVO;94;L;SAN CRISTOBAL;3;2.043.952.644;4
        PACHECO;1900;60;145000;2416,7;3;2;1;6;;FRENTE;;SI;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLAURQUIZA;1900 PACHECO;PACHECO;100;L;VILLA URQUIZA;12;5.448.470.069;3
        GOYENA, PEDRO;1700;76;227000;2986,8;;3;2;;;FRENTE;;;;2;;;TERRAZA;;ZONAPROP/CABALLITO;1700 GOYENA, PEDRO;AV. PEDRO GOYENA;94;L;CABALLITO;6;6.851.079.059;3
        ROOSEVELT FRANKLIN D.;3600;56;135000;2410,7;;2;1;;A ESTRENAR;FRENTE;;;;1;;;BALCON TERRAZA;;ARGENPROP.COM/VILLAURQUIZA;3600 ROOSEVELT FRANKLIN D.;FRANKLIN D. ROOSEVELT;34;;COGHLAN;12;1.280.052,73;2
        CALVO, CARLOS;4200;42;79000;1881;;2;1;45;;FRENTE;;;;1;SI;;TERRAZA;;ZONAPROP/BOEDO;4200 CALVO, CARLOS;AV. CARLOS CALVO;94;L;BOEDO;5;2.607.835.114;4
        DIAZ, CNEL.;2000;70;239000;3414,3;16;2;2;;;FRENTE;;SI;SI;1;SI;;BALCON;;ARGENPROP.COM/BARRIONORTE;2000 DIAZ, CNEL.;AV. CORONEL DIAZ;88;L;RECOLETA;2;6.146.826.409;2
        SALGUERO, JERONIMO;1900;37;89500;2418,9;2;2;1;32;;INTERNO;;;;1;SI;;;;ARGENPROP.COM/PALERMO;1900 SALGUERO, JERONIMO;JERONIMO SALGUERO;96;L;PALERMO;14;15.773.573.191;2
        CAMACUA;300;175;358000;2045,7;;5;4;;;FRENTE;;;SI;4;SI;SI;TERRAZA;;ZONAPROP/FLORES;300 CAMACUA;CAMACUA;100;L;FLORES;7;8.594.550.061;3
        LAPRIDA;1700;46;145000;3152,2;;1;0;;;CONTRAFRENTE;;;;0;;;TERRAZA;;INMUEBLESCLARIN.COM/BARIO NORTE;1700 LAPRIDA;LAPRIDA;100;L;RECOLETA;2;6.146.826.409;2
        GOYENA, PEDRO;1700;144;530000;3687,7;;4;3;;A ESTRENAR;FRENTE;;SI;SI;4;SI;SI;TERRAZA;;ZONAPROP/CABALLITO;1700 GOYENA, PEDRO;AV. PEDRO GOYENA;94;L;CABALLITO;6;6.851.079.059;3
        HUSARES;2200;93;270000;2903,2;;5;4;40;;CONTRAFRENTE;;SI;SI;1;;;BALCON;;;2200 HUSARES;HUSARES;100;L;BELGRANO;13;7.929.988.805;2
        JUNCAL;1600;38;122000;3210,5;;2;1;;;FRENTE;;;;1;;;;;ZONAPROP/BARRIO NORTE;1600 JUNCAL;JUNCAL;37;;RECOLETA;2;6.146.826.409;2
        GALLO;600;60;150000;2500;2;2;2;15;;FRENTE;;;;1;SI;;BALCON;;ARGENPROP.COM/ALMAGRO;600 GALLO;GALLO;100;L;ALMAGRO;5;4.051.222.618;3
        SARMIENTO;3700;39;67000;1717,9;;1;0;;;FRENTE;;;;0;;;;;INMUEBLESCLARIN.COM/ALMAGRO;3700 SARMIENTO;AV. SARMIENTO;100;L;ALMAGRO;5;4.051.222.618;3
        GRANADEROS;100;150;320000;2133,3;;5;5;25;;FRENTE;;SI;SI;3;SI;SI;TERRAZA;;ZONAPROP/FLORES;100 GRANADEROS;GRANADEROS;100;L;FLORES;7;8.594.550.061;3
        MALABIA;2100;61;128000;2098,4;;3;2;25;;FRENTE;;;;1;;;PATIO;;ARGENPROP.COM/PALERMO;2100 MALABIA;MALABIA;100;L;PALERMO;14;15.773.573.191;2
        CIUDAD DE LA PAZ;200;39;95000;2435,9;8;0;0;;;FRENTE;;;;1;;;BALCON;;ARGENPROP.COM/PALERMO;200 CIUDAD DE LA PAZ;CIUDAD DE LA PAZ;100;L;PALERMO;14;15.773.573.191;2
        CAMARGO;800;116;210000;1810,3;7;4;3;35;;FRENTE;;;;1;;;TERRAZA;;ARGENPROP.COM/VILLACRESPO;800 CAMARGO;CAMARGO;100;L;VILLA CRESPO;15;3.613.373.642;3
        GUARDIA VIEJA;3700;42;84578;2013,8;1;0;0;;A ESTRENAR;INTERNO;;;;1;;;;;ARGENPROP.COM/ALMAGRO;3700 GUARDIA VIEJA;GUARDIA VIEJA;100;L;ALMAGRO;5;4.051.222.618;3
        SCALABRINI ORTIZ, RAUL;1300;50;135000;2700;;1;1;2;;FRENTE;;;;1;;;;;ARGENPROP.COM/PALERMO;1300 SCALABRINI ORTIZ, RAUL;AV. RAUL SCALABRINI ORTIZ;97;L;PALERMO;14;15.773.573.191;2
        NAZCA;3800;90;188000;2088,9;;3;3;35;;FRENTE;;;SI;1;SI;;BALCON;;ARGENPROP.COM/VILLAPUEYRREDON;3800 NAZCA;NAZCA;100;L;AGRONOMIA;15;2.122.760,91;3
